id_stats_game,positive,negative,price,initialprice,discount,ccu,owners_min,owners_max
1,7642084,1173003,0.0,0.0,0,1013936,"100,000,000","200,000,000"
2,668053,326926,0.0,0.0,0,124262,"100,000,000","200,000,000"
3,1520457,1037487,0.0,0.0,0,314682,"100,000,000","200,000,000"
4,358266,22443,29.99,29.99,0,18028,"50,000,000","100,000,000"
5,1044264,117208,0.0,0.0,0,43819,"50,000,000","100,000,000"
6,419594,294520,38.49,69.99,45,67419,"50,000,000","100,000,000"
7,196798,90080,59.99,59.99,0,5583,"50,000,000","100,000,000"
8,1111720,38378,59.99,59.99,0,15004,"50,000,000","100,000,000"
9,1739980,250576,0.0,0.0,0,67851,"50,000,000","100,000,000"
10,940221,23762,9.99,9.99,0,25122,"50,000,000","100,000,000"
11,506516,48852,0.0,0.0,0,10408,"50,000,000","100,000,000"
12,143481,58540,0.0,0.0,0,17355,"50,000,000","100,000,000"
13,484469,272617,0.0,0.0,0,50478,"20,000,000","50,000,000"
14,127273,91142,39.99,39.99,0,12494,"20,000,000","50,000,000"
15,775883,241752,39.99,39.99,0,53399,"20,000,000","50,000,000"
16,545393,81110,0.0,0.0,0,36195,"20,000,000","50,000,000"
17,981540,75137,59.99,59.99,0,29529,"20,000,000","50,000,000"
18,1373979,35494,9.99,9.99,0,24580,"20,000,000","50,000,000"
19,118511,50510,29.99,29.99,0,16727,"20,000,000","50,000,000"
20,876898,17560,4.99,4.99,0,91184,"20,000,000","50,000,000"
21,736688,23974,44.99,59.99,25,54771,"20,000,000","50,000,000"
22,314809,71647,0.0,0.0,0,14169,"20,000,000","50,000,000"
23,1122546,37161,9.99,9.99,0,18400,"20,000,000","50,000,000"
24,497891,127725,0.0,0.0,0,24619,"20,000,000","50,000,000"
25,1172854,225730,19.99,19.99,0,51847,"20,000,000","50,000,000"
26,1071135,156649,19.99,39.99,50,143870,"20,000,000","50,000,000"
27,112887,33665,0.0,0.0,0,8518,"20,000,000","50,000,000"
28,612177,117993,14.99,14.99,0,22170,"20,000,000","50,000,000"
29,872384,13811,14.99,14.99,0,50662,"20,000,000","50,000,000"
30,599805,27986,19.99,19.99,0,2892,"20,000,000","50,000,000"
31,1977,1105,0.0,0.0,0,256,"20,000,000","50,000,000"
32,209822,25269,0.0,0.0,0,4694,"20,000,000","50,000,000"
33,594327,68755,9.99,9.99,0,27254,"20,000,000","50,000,000"
34,54554,27643,0.0,0.0,0,270,"20,000,000","50,000,000"
35,144570,30702,0.0,0.0,0,0,"20,000,000","50,000,000"
36,88027,22596,34.99,34.99,0,5831,"20,000,000","50,000,000"
37,12215,1471,19.99,19.99,0,2,"20,000,000","50,000,000"
38,713071,131850,17.99,59.99,70,22265,"20,000,000","50,000,000"
39,630223,166993,19.99,19.99,0,44886,"20,000,000","50,000,000"
40,289966,31429,59.99,59.99,0,5716,"20,000,000","50,000,000"
41,181623,58732,0.0,0.0,0,34699,"20,000,000","50,000,000"
42,802993,32356,7.99,39.99,80,15893,"20,000,000","50,000,000"
43,643681,57104,4.99,4.99,0,3832,"20,000,000","50,000,000"
44,385154,88589,0.0,0.0,0,664,"20,000,000","50,000,000"
45,272900,22318,4.99,19.99,75,8551,"10,000,000","20,000,000"
46,844480,22924,19.99,19.99,0,17281,"10,000,000","20,000,000"
47,471451,28377,29.99,29.99,0,14439,"10,000,000","20,000,000"
48,736611,32168,19.99,19.99,0,9978,"10,000,000","20,000,000"
49,294373,52031,0.0,0.0,0,1028,"10,000,000","20,000,000"
50,225960,98967,0.0,0.0,0,66954,"10,000,000","20,000,000"
51,12962,1334,19.99,19.99,0,159,"10,000,000","20,000,000"
52,143086,5135,9.99,9.99,0,634,"10,000,000","20,000,000"
53,434239,59151,29.99,29.99,0,11923,"10,000,000","20,000,000"
54,96499,46264,0.0,0.0,0,0,"10,000,000","20,000,000"
55,509445,73775,0.0,0.0,0,21106,"10,000,000","20,000,000"
56,355171,21892,24.99,24.99,0,22864,"10,000,000","20,000,000"
57,473422,13738,9.99,9.99,0,6199,"10,000,000","20,000,000"
58,676667,56875,59.99,59.99,0,29885,"10,000,000","20,000,000"
59,139186,158588,5.99,59.99,90,2774,"10,000,000","20,000,000"
60,123333,53708,0.0,0.0,0,2275,"10,000,000","20,000,000"
61,323198,23161,19.99,19.99,0,4701,"10,000,000","20,000,000"
62,94368,25428,0.0,0.0,0,1853,"10,000,000","20,000,000"
63,116407,31754,0.0,0.0,0,5707,"10,000,000","20,000,000"
64,243818,6427,9.99,9.99,0,7323,"10,000,000","20,000,000"
65,175426,6808,9.99,9.99,0,6187,"10,000,000","20,000,000"
66,200803,3238,19.99,19.99,0,22757,"10,000,000","20,000,000"
67,74345,25492,0.0,0.0,0,0,"10,000,000","20,000,000"
68,175024,2717,9.99,9.99,0,638,"10,000,000","20,000,000"
69,149064,21663,0.0,0.0,0,25276,"10,000,000","20,000,000"
70,62042,19672,0.0,0.0,0,212,"10,000,000","20,000,000"
71,475393,23668,14.99,14.99,0,30542,"10,000,000","20,000,000"
72,435687,21945,4.99,24.99,80,4953,"10,000,000","20,000,000"
73,202253,11387,5.99,19.99,70,950,"10,000,000","20,000,000"
74,327889,42157,44.99,44.99,0,17045,"10,000,000","20,000,000"
75,13442,1535,9.99,9.99,0,83,"10,000,000","20,000,000"
76,44067,48266,0.0,0.0,0,13404,"10,000,000","20,000,000"
77,941,693,1.99,1.99,0,1,"10,000,000","20,000,000"
78,113729,90284,0.0,0.0,0,1010,"10,000,000","20,000,000"
79,181110,67110,29.99,29.99,0,6300,"10,000,000","20,000,000"
80,307041,15193,59.99,59.99,0,6767,"10,000,000","20,000,000"
81,266,56,7.49,14.99,50,3,"10,000,000","20,000,000"
82,239721,5906,9.99,9.99,0,1555,"10,000,000","20,000,000"
83,256128,27136,29.99,29.99,0,7181,"10,000,000","20,000,000"
84,222495,31051,29.99,29.99,0,4450,"10,000,000","20,000,000"
85,93489,6241,24.99,24.99,0,2376,"10,000,000","20,000,000"
86,256362,19408,29.99,29.99,0,8842,"10,000,000","20,000,000"
87,232360,32031,49.99,49.99,0,14477,"10,000,000","20,000,000"
88,195724,8541,29.99,29.99,0,12206,"10,000,000","20,000,000"
89,74103,18267,0.0,0.0,0,758,"10,000,000","20,000,000"
90,304053,45867,59.99,59.99,0,25420,"10,000,000","20,000,000"
91,326054,66233,7.99,19.99,60,11179,"10,000,000","20,000,000"
92,31616,5018,31.96,31.96,0,153,"10,000,000","20,000,000"
93,26360,4445,49.99,49.99,0,3582,"10,000,000","20,000,000"
94,177352,72936,4.99,49.99,90,6327,"10,000,000","20,000,000"
95,179154,6488,9.99,9.99,0,32349,"10,000,000","20,000,000"
96,330349,99903,49.99,49.99,0,37066,"10,000,000","20,000,000"
97,225479,6585,39.99,39.99,0,12596,"10,000,000","20,000,000"
98,30260,30413,0.0,0.0,0,221,"5,000,000","10,000,000"
99,293127,20450,24.99,24.99,0,7902,"5,000,000","10,000,000"
100,86192,65227,0.0,0.0,0,1280,"5,000,000","10,000,000"
101,120733,4865,1.49,14.99,90,443,"5,000,000","10,000,000"
102,59598,14096,0.0,0.0,0,496,"5,000,000","10,000,000"
103,300915,16364,19.99,19.99,0,1463,"5,000,000","10,000,000"
104,305168,36982,49.99,49.99,0,32112,"5,000,000","10,000,000"
105,310162,26896,9.99,39.99,75,25085,"5,000,000","10,000,000"
106,401026,28895,4.99,4.99,0,27850,"5,000,000","10,000,000"
107,92564,20108,39.99,39.99,0,3658,"5,000,000","10,000,000"
108,66753,7500,0.0,0.0,0,473,"5,000,000","10,000,000"
109,238239,9691,19.99,19.99,0,556,"5,000,000","10,000,000"
110,293332,59526,59.99,59.99,0,12291,"5,000,000","10,000,000"
111,403641,12305,14.99,14.99,0,4912,"5,000,000","10,000,000"
112,86240,31815,0.0,0.0,0,3,"5,000,000","10,000,000"
113,15951,10624,0.0,0.0,0,1280,"5,000,000","10,000,000"
114,177539,4169,39.99,39.99,0,3748,"5,000,000","10,000,000"
115,73606,19421,0.0,0.0,0,155,"5,000,000","10,000,000"
116,313873,8405,24.99,24.99,0,15863,"5,000,000","10,000,000"
117,26479,2437,2.99,14.99,80,8,"5,000,000","10,000,000"
118,304449,9258,29.99,29.99,0,2719,"5,000,000","10,000,000"
119,24271,2287,9.99,9.99,0,276,"5,000,000","10,000,000"
120,3478,300,9.99,9.99,0,10,"5,000,000","10,000,000"
121,2618,545,4.99,4.99,0,7,"5,000,000","10,000,000"
122,6234,499,14.99,14.99,0,5,"5,000,000","10,000,000"
123,137483,7608,7.99,7.99,0,722,"5,000,000","10,000,000"
124,181306,33720,59.99,59.99,0,5414,"5,000,000","10,000,000"
125,46464,10703,0.0,0.0,0,40,"5,000,000","10,000,000"
126,317074,38164,13.99,39.99,65,5437,"5,000,000","10,000,000"
127,218763,8937,4.99,9.99,50,3892,"5,000,000","10,000,000"
128,334165,9255,14.99,14.99,0,14904,"5,000,000","10,000,000"
129,195923,18386,0.0,0.0,0,4696,"5,000,000","10,000,000"
130,54145,3973,19.99,19.99,0,399,"5,000,000","10,000,000"
131,64416,22503,0.99,9.99,90,14345,"5,000,000","10,000,000"
132,165867,3884,22.49,29.99,25,3122,"5,000,000","10,000,000"
133,74753,16141,0.0,0.0,0,1008,"5,000,000","10,000,000"
134,208042,10341,11.99,39.99,70,5018,"5,000,000","10,000,000"
135,63281,46293,69.99,69.99,0,5110,"5,000,000","10,000,000"
136,134739,27846,59.99,59.99,0,6851,"5,000,000","10,000,000"
137,167647,5210,39.99,39.99,0,1123,"5,000,000","10,000,000"
138,54016,11428,24.99,24.99,0,32,"5,000,000","10,000,000"
139,125497,28616,4.99,19.99,75,15987,"5,000,000","10,000,000"
140,140238,11153,19.99,19.99,0,8961,"5,000,000","10,000,000"
141,86187,15514,19.99,19.99,0,3123,"5,000,000","10,000,000"
142,246479,3855,4.99,4.99,0,2966,"5,000,000","10,000,000"
143,90318,27894,0.0,0.0,0,55,"5,000,000","10,000,000"
144,62942,8129,39.99,39.99,0,923,"5,000,000","10,000,000"
145,6414,688,4.99,4.99,0,87,"5,000,000","10,000,000"
146,116432,18004,49.99,49.99,0,12445,"5,000,000","10,000,000"
147,54989,6315,0.0,0.0,0,2019,"5,000,000","10,000,000"
148,24959,17994,0.0,0.0,0,417,"5,000,000","10,000,000"
149,198001,9278,3.99,19.99,80,1590,"5,000,000","10,000,000"
150,33844,14518,0.0,0.0,0,9,"5,000,000","10,000,000"
151,139538,12895,0.0,0.0,0,2921,"5,000,000","10,000,000"
152,20936,13480,0.0,0.0,0,30,"5,000,000","10,000,000"
153,140260,5873,29.99,29.99,0,2248,"5,000,000","10,000,000"
154,60864,7088,0.0,0.0,0,6625,"5,000,000","10,000,000"
155,70186,2695,0.0,0.0,0,9640,"5,000,000","10,000,000"
156,162769,6432,0.0,0.0,0,294,"5,000,000","10,000,000"
157,263942,26975,0.0,0.0,0,4864,"5,000,000","10,000,000"
158,274829,4912,24.99,24.99,0,2253,"5,000,000","10,000,000"
159,120458,22666,14.99,14.99,0,568,"5,000,000","10,000,000"
160,208770,6439,35.0,35.0,0,16426,"5,000,000","10,000,000"
161,97083,4268,19.99,19.99,0,2278,"5,000,000","10,000,000"
162,86713,23112,19.99,19.99,0,2330,"5,000,000","10,000,000"
163,43223,13520,0.0,0.0,0,2,"5,000,000","10,000,000"
164,114776,9476,59.99,59.99,0,1464,"5,000,000","10,000,000"
165,264082,8850,9.99,9.99,0,3331,"5,000,000","10,000,000"
166,223635,18432,39.99,39.99,0,3362,"5,000,000","10,000,000"
167,178250,4027,24.99,24.99,0,15038,"5,000,000","10,000,000"
168,163549,4915,24.99,24.99,0,2559,"5,000,000","10,000,000"
169,179894,6941,19.99,19.99,0,2080,"5,000,000","10,000,000"
170,1341,1224,0.0,0.0,0,1,"5,000,000","10,000,000"
171,59622,2272,9.99,9.99,0,774,"5,000,000","10,000,000"
172,277746,4017,9.99,9.99,0,4505,"5,000,000","10,000,000"
173,427835,5675,9.99,9.99,0,1959,"5,000,000","10,000,000"
174,199950,25679,59.99,59.99,0,10009,"5,000,000","10,000,000"
175,51694,13352,0.0,0.0,0,12341,"5,000,000","10,000,000"
176,30478,1344,19.99,19.99,0,18,"5,000,000","10,000,000"
177,3657,1242,9.99,9.99,0,43,"5,000,000","10,000,000"
178,74951,28794,39.99,39.99,0,4507,"5,000,000","10,000,000"
179,64439,7891,29.99,29.99,0,781,"5,000,000","10,000,000"
180,187807,18219,9.89,29.99,67,2262,"5,000,000","10,000,000"
181,65852,8556,0.0,0.0,0,405,"5,000,000","10,000,000"
182,83704,28411,44.99,44.99,0,8535,"5,000,000","10,000,000"
183,102336,9404,0.0,0.0,0,185,"5,000,000","10,000,000"
184,108841,19170,0.0,0.0,0,2928,"5,000,000","10,000,000"
185,29947,8638,0.0,0.0,0,665,"5,000,000","10,000,000"
186,40556,1226,19.99,19.99,0,20,"5,000,000","10,000,000"
187,46567,30205,0.0,0.0,0,809,"5,000,000","10,000,000"
188,203247,7470,0.0,0.0,0,427,"5,000,000","10,000,000"
189,182166,7958,11.24,44.99,75,3510,"5,000,000","10,000,000"
190,28341,3401,0.0,0.0,0,1012,"5,000,000","10,000,000"
191,106197,13243,34.99,34.99,0,10961,"5,000,000","10,000,000"
192,154122,40708,11.99,59.99,80,4223,"5,000,000","10,000,000"
193,39598,33887,0.0,0.0,0,14950,"5,000,000","10,000,000"
194,333587,9413,8.99,29.99,70,5216,"5,000,000","10,000,000"
195,206216,4301,27.99,34.99,20,19211,"5,000,000","10,000,000"
196,28373,14329,0.0,0.0,0,369,"5,000,000","10,000,000"
197,28893,16529,0.0,0.0,0,2,"5,000,000","10,000,000"
198,68165,6778,0.0,0.0,0,187,"5,000,000","10,000,000"
199,244524,11664,4.49,29.99,85,1173,"5,000,000","10,000,000"
200,18200,15615,0.0,0.0,0,70,"5,000,000","10,000,000"
201,31945,2927,19.99,19.99,0,190,"5,000,000","10,000,000"
202,104472,5724,19.99,19.99,0,222,"5,000,000","10,000,000"
203,37253,37543,69.99,69.99,0,42032,"5,000,000","10,000,000"
204,157641,19969,3.99,19.99,80,2207,"5,000,000","10,000,000"
205,65652,27546,29.99,29.99,0,774,"5,000,000","10,000,000"
206,112414,3644,9.99,9.99,0,320,"5,000,000","10,000,000"
207,83849,6866,19.99,19.99,0,441,"5,000,000","10,000,000"
208,51968,7198,0.0,0.0,0,1109,"5,000,000","10,000,000"
209,38595,17286,29.99,29.99,0,39502,"5,000,000","10,000,000"
210,84575,22890,39.99,39.99,0,5677,"5,000,000","10,000,000"
211,390326,23449,59.99,59.99,0,4381,"5,000,000","10,000,000"
212,125422,3909,19.99,19.99,0,3367,"5,000,000","10,000,000"
213,104468,45788,29.99,29.99,0,2146,"5,000,000","10,000,000"
214,34218,5094,0.0,0.0,0,1,"5,000,000","10,000,000"
215,162632,3773,19.99,19.99,0,3055,"5,000,000","10,000,000"
216,9804,670,19.99,19.99,0,162,"5,000,000","10,000,000"
217,144493,30691,19.99,19.99,0,2122,"5,000,000","10,000,000"
218,210654,25542,24.99,49.99,50,4296,"5,000,000","10,000,000"
219,23693,13599,0.0,0.0,0,111,"5,000,000","10,000,000"
220,152312,4295,29.99,29.99,0,498,"5,000,000","10,000,000"
221,67768,9376,19.99,19.99,0,117,"5,000,000","10,000,000"
222,57004,8695,0.0,0.0,0,2781,"5,000,000","10,000,000"
223,102532,19629,2.99,19.99,85,639,"5,000,000","10,000,000"
224,2555,577,9.99,9.99,0,1,"5,000,000","10,000,000"
225,101543,9424,19.99,19.99,0,1208,"5,000,000","10,000,000"
226,31661,5528,0.0,0.0,0,636,"5,000,000","10,000,000"
227,151706,6311,49.99,49.99,0,1380,"5,000,000","10,000,000"
228,48219,15920,0.0,0.0,0,2231,"5,000,000","10,000,000"
229,166775,26046,3.99,39.99,90,6308,"5,000,000","10,000,000"
230,153091,19102,11.99,59.99,80,2629,"5,000,000","10,000,000"
231,84113,14801,0.0,0.0,0,588,"5,000,000","10,000,000"
232,344269,9691,13.99,13.99,0,7489,"2,000,000","5,000,000"
233,65644,2956,9.99,9.99,0,163,"2,000,000","5,000,000"
234,137026,12430,24.99,24.99,0,3848,"2,000,000","5,000,000"
235,65583,17491,0.0,0.0,0,8184,"2,000,000","5,000,000"
236,79546,2012,32.49,49.99,35,5476,"2,000,000","5,000,000"
237,159527,25906,49.99,49.99,0,13727,"2,000,000","5,000,000"
238,2376,246,0.99,4.99,80,0,"2,000,000","5,000,000"
239,152150,12756,14.99,14.99,0,894,"2,000,000","5,000,000"
240,46001,4738,1.49,14.99,90,90,"2,000,000","5,000,000"
241,50396,2891,9.99,9.99,0,323,"2,000,000","5,000,000"
242,132974,2969,19.99,19.99,0,1299,"2,000,000","5,000,000"
243,33647,4306,39.99,39.99,0,0,"2,000,000","5,000,000"
244,26997,4365,9.99,9.99,0,18,"2,000,000","5,000,000"
245,70254,9782,19.99,19.99,0,19824,"2,000,000","5,000,000"
246,111482,21373,3.49,69.99,95,1385,"2,000,000","5,000,000"
247,6312,811,1.49,14.99,90,15,"2,000,000","5,000,000"
248,64024,3448,19.99,19.99,0,224,"2,000,000","5,000,000"
249,42316,10242,34.99,49.99,30,14420,"2,000,000","5,000,000"
250,114315,9231,29.99,29.99,0,1699,"2,000,000","5,000,000"
251,93942,71585,39.99,49.99,20,3725,"2,000,000","5,000,000"
252,154061,8401,34.99,34.99,0,13465,"2,000,000","5,000,000"
253,20179,1095,0.0,0.0,0,23,"2,000,000","5,000,000"
254,32258,1850,19.99,19.99,0,60,"2,000,000","5,000,000"
255,11408,834,4.99,4.99,0,3,"2,000,000","5,000,000"
256,77950,9114,2.99,19.99,85,479,"2,000,000","5,000,000"
257,71561,3491,9.99,9.99,0,1566,"2,000,000","5,000,000"
258,50196,9152,0.0,0.0,0,103,"2,000,000","5,000,000"
259,66735,3925,19.99,19.99,0,5021,"2,000,000","5,000,000"
260,81669,3893,14.99,14.99,0,1165,"2,000,000","5,000,000"
261,13832,11623,0.0,0.0,0,0,"2,000,000","5,000,000"
262,60844,3288,29.99,29.99,0,1838,"2,000,000","5,000,000"
263,29275,2077,9.99,9.99,0,41428,"2,000,000","5,000,000"
264,114131,5219,39.99,39.99,0,1284,"2,000,000","5,000,000"
265,89596,5548,24.99,24.99,0,1311,"2,000,000","5,000,000"
266,140485,18094,7.99,39.99,80,1354,"2,000,000","5,000,000"
267,40563,6454,39.99,39.99,0,238,"2,000,000","5,000,000"
268,65954,2092,2.49,24.99,90,129,"2,000,000","5,000,000"
269,136574,3351,4.99,4.99,0,2656,"2,000,000","5,000,000"
270,50198,13834,19.99,19.99,0,3070,"2,000,000","5,000,000"
271,20414,1676,19.99,19.99,0,113,"2,000,000","5,000,000"
272,17099,3896,0.0,0.0,0,793,"2,000,000","5,000,000"
273,124220,4170,24.99,24.99,0,7545,"2,000,000","5,000,000"
274,71341,3271,29.99,29.99,0,423,"2,000,000","5,000,000"
275,162047,7152,39.99,39.99,0,2344,"2,000,000","5,000,000"
276,107786,4606,59.99,59.99,0,1190,"2,000,000","5,000,000"
277,80427,1943,2.49,9.99,75,288,"2,000,000","5,000,000"
278,37570,2653,9.99,9.99,0,38,"2,000,000","5,000,000"
279,97293,23578,0.0,0.0,0,1319,"2,000,000","5,000,000"
280,55394,2879,0.0,0.0,0,200,"2,000,000","5,000,000"
281,75482,9035,39.99,39.99,0,2394,"2,000,000","5,000,000"
282,95053,12165,49.99,49.99,0,1405,"2,000,000","5,000,000"
283,57080,1800,14.99,14.99,0,283,"2,000,000","5,000,000"
284,76230,6430,19.99,19.99,0,563,"2,000,000","5,000,000"
285,26813,9575,0.0,0.0,0,3705,"2,000,000","5,000,000"
286,140377,33100,59.99,59.99,0,1297,"2,000,000","5,000,000"
287,29127,1804,19.99,19.99,0,44,"2,000,000","5,000,000"
288,43433,13651,0.0,0.0,0,362,"2,000,000","5,000,000"
289,169735,5552,19.99,19.99,0,6742,"2,000,000","5,000,000"
290,67486,10594,29.99,29.99,0,10654,"2,000,000","5,000,000"
291,36345,7285,0.0,0.0,0,1856,"2,000,000","5,000,000"
292,125248,23817,5.99,59.99,90,3164,"2,000,000","5,000,000"
293,76056,6573,0.0,0.0,0,363,"2,000,000","5,000,000"
294,30973,6227,0.0,0.0,0,46,"2,000,000","5,000,000"
295,114720,7938,4.99,4.99,0,265,"2,000,000","5,000,000"
296,30411,8179,0.0,0.0,0,96,"2,000,000","5,000,000"
297,6244,819,19.99,19.99,0,1305,"2,000,000","5,000,000"
298,28726,87986,1.99,1.99,0,11,"2,000,000","5,000,000"
299,124147,15901,19.99,19.99,0,1587,"2,000,000","5,000,000"
300,53043,4241,1.24,12.49,90,82,"2,000,000","5,000,000"
301,150524,3042,11.99,14.99,20,17123,"2,000,000","5,000,000"
302,51618,9649,29.99,29.99,0,558,"2,000,000","5,000,000"
303,15124,2010,39.99,39.99,0,213,"2,000,000","5,000,000"
304,41131,3210,19.99,19.99,0,268,"2,000,000","5,000,000"
305,66359,7450,0.0,0.0,0,1373,"2,000,000","5,000,000"
306,106216,4816,39.99,49.99,20,27880,"2,000,000","5,000,000"
307,117204,15143,19.99,19.99,0,4201,"2,000,000","5,000,000"
308,83095,1993,19.99,19.99,0,2703,"2,000,000","5,000,000"
309,63994,3441,0.0,0.0,0,4704,"2,000,000","5,000,000"
310,58839,5437,29.99,29.99,0,0,"2,000,000","5,000,000"
311,77227,15580,39.99,39.99,0,599,"2,000,000","5,000,000"
312,46665,3884,19.99,19.99,0,433,"2,000,000","5,000,000"
313,95697,7446,39.99,39.99,0,1600,"2,000,000","5,000,000"
314,33577,8802,3.99,39.99,90,437,"2,000,000","5,000,000"
315,121084,6078,9.99,39.99,75,1844,"2,000,000","5,000,000"
316,87141,32717,59.99,59.99,0,16842,"2,000,000","5,000,000"
317,33130,3132,0.0,0.0,0,53,"2,000,000","5,000,000"
318,103599,3058,9.99,9.99,0,404,"2,000,000","5,000,000"
319,17661,513,0.0,0.0,0,20,"2,000,000","5,000,000"
320,49952,7611,24.99,24.99,0,449,"2,000,000","5,000,000"
321,17812,5806,0.0,0.0,0,431,"2,000,000","5,000,000"
322,10776,6811,0.0,0.0,0,0,"2,000,000","5,000,000"
323,73569,9135,1.49,9.99,85,616,"2,000,000","5,000,000"
324,113489,20234,29.99,29.99,0,2124,"2,000,000","5,000,000"
325,131989,4701,29.99,29.99,0,697,"2,000,000","5,000,000"
326,77388,22636,19.99,19.99,0,4845,"2,000,000","5,000,000"
327,73559,14614,59.99,59.99,0,3901,"2,000,000","5,000,000"
328,15420,5046,9.99,9.99,0,95,"2,000,000","5,000,000"
329,29623,11230,24.99,24.99,0,112,"2,000,000","5,000,000"
330,71633,1995,14.99,14.99,0,614,"2,000,000","5,000,000"
331,34765,2863,19.99,19.99,0,92,"2,000,000","5,000,000"
332,51267,9003,19.99,19.99,0,376,"2,000,000","5,000,000"
333,111325,15541,29.99,29.99,0,4508,"2,000,000","5,000,000"
334,21320,3686,39.99,39.99,0,357,"2,000,000","5,000,000"
335,13226,4514,0.0,0.0,0,54,"2,000,000","5,000,000"
336,96279,6058,59.99,59.99,0,7073,"2,000,000","5,000,000"
337,68213,14166,49.99,49.99,0,863,"2,000,000","5,000,000"
338,52717,3697,14.99,14.99,0,590,"2,000,000","5,000,000"
339,118817,10139,29.99,29.99,0,988,"2,000,000","5,000,000"
340,1769,348,12.99,12.99,0,0,"2,000,000","5,000,000"
341,13172,1473,4.99,4.99,0,16,"2,000,000","5,000,000"
342,48077,8175,19.99,19.99,0,426,"2,000,000","5,000,000"
343,24320,3341,0.0,0.0,0,1284,"2,000,000","5,000,000"
344,56155,6627,5.99,29.99,80,308,"2,000,000","5,000,000"
345,19869,3789,0.0,0.0,0,132,"2,000,000","5,000,000"
346,122115,2803,0.0,0.0,0,75,"2,000,000","5,000,000"
347,91675,8247,19.99,19.99,0,1333,"2,000,000","5,000,000"
348,77138,19439,2.49,49.99,95,1441,"2,000,000","5,000,000"
349,106118,3698,9.99,9.99,0,1472,"2,000,000","5,000,000"
350,5630,821,4.99,4.99,0,10,"2,000,000","5,000,000"
351,20682,997,19.99,19.99,0,18,"2,000,000","5,000,000"
352,47800,6014,14.99,14.99,0,1096,"2,000,000","5,000,000"
353,104512,8771,28.99,28.99,0,909,"2,000,000","5,000,000"
354,113447,24230,12.49,49.99,75,3380,"2,000,000","5,000,000"
355,47962,10301,19.99,19.99,0,364,"2,000,000","5,000,000"
356,93214,4632,19.99,19.99,0,792,"2,000,000","5,000,000"
357,51876,3121,29.99,29.99,0,207,"2,000,000","5,000,000"
358,77218,2674,4.99,4.99,0,9583,"2,000,000","5,000,000"
359,136446,25760,29.99,29.99,0,2520,"2,000,000","5,000,000"
360,62741,3893,3.74,14.99,75,437,"2,000,000","5,000,000"
361,10023,1000,67.95,67.95,0,41,"2,000,000","5,000,000"
362,62224,9896,39.99,39.99,0,1977,"2,000,000","5,000,000"
363,1276,465,0.99,0.99,0,49,"2,000,000","5,000,000"
364,58065,16229,29.99,29.99,0,373,"2,000,000","5,000,000"
365,32983,4669,19.99,19.99,0,43,"2,000,000","5,000,000"
366,6540,457,36.99,36.99,0,65,"2,000,000","5,000,000"
367,40235,19083,39.99,39.99,0,7543,"2,000,000","5,000,000"
368,24071,2080,29.99,29.99,0,20,"2,000,000","5,000,000"
369,6360,8083,4.99,19.99,75,38,"2,000,000","5,000,000"
370,93635,12646,49.99,49.99,0,1026,"2,000,000","5,000,000"
371,27100,4790,39.99,39.99,0,167,"2,000,000","5,000,000"
372,13960,2518,0.0,0.0,0,12,"2,000,000","5,000,000"
373,65978,6998,59.99,59.99,0,511,"2,000,000","5,000,000"
374,89334,33215,9.99,39.99,75,8796,"2,000,000","5,000,000"
375,11944,3237,0.0,0.0,0,4,"2,000,000","5,000,000"
376,66636,1669,29.99,29.99,0,274,"2,000,000","5,000,000"
377,16184,3058,0.0,0.0,0,103,"2,000,000","5,000,000"
378,9676,2964,0.0,0.0,0,2,"2,000,000","5,000,000"
379,20023,2065,0.0,0.0,0,40,"2,000,000","5,000,000"
380,44341,4209,6.99,6.99,0,605,"2,000,000","5,000,000"
381,98052,18658,39.99,39.99,0,1612,"2,000,000","5,000,000"
382,93712,4423,29.99,29.99,0,5412,"2,000,000","5,000,000"
383,63479,13524,7.99,7.99,0,192,"2,000,000","5,000,000"
384,23576,3040,19.99,19.99,0,17,"2,000,000","5,000,000"
385,42350,18287,29.99,29.99,0,989,"2,000,000","5,000,000"
386,121220,4458,14.99,14.99,0,215,"2,000,000","5,000,000"
387,94484,7256,19.99,19.99,0,756,"2,000,000","5,000,000"
388,108945,12370,29.99,29.99,0,702,"2,000,000","5,000,000"
389,114259,12650,49.99,49.99,0,14302,"2,000,000","5,000,000"
390,48180,4958,4.99,4.99,0,1154,"2,000,000","5,000,000"
391,62249,6331,9.99,9.99,0,71,"2,000,000","5,000,000"
392,56716,4115,39.99,39.99,0,211,"2,000,000","5,000,000"
393,121562,6131,19.99,19.99,0,907,"2,000,000","5,000,000"
394,62069,15444,0.0,0.0,0,19,"2,000,000","5,000,000"
395,44761,8081,7.99,39.99,80,429,"2,000,000","5,000,000"
396,65847,8601,0.0,0.0,0,1001,"2,000,000","5,000,000"
397,93330,9199,7.99,9.99,20,1756,"2,000,000","5,000,000"
398,51769,3932,19.99,19.99,0,618,"2,000,000","5,000,000"
399,12654,1946,0.0,0.0,0,42,"2,000,000","5,000,000"
400,22576,7558,0.0,0.0,0,2,"2,000,000","5,000,000"
401,16848,7196,0.0,0.0,0,1400,"2,000,000","5,000,000"
402,94525,3276,4.99,4.99,0,6389,"2,000,000","5,000,000"
403,69617,1997,4.49,14.99,70,78,"2,000,000","5,000,000"
404,20902,1296,2.49,9.99,75,89,"2,000,000","5,000,000"
